index,course_id,full_course_id,days_of_wk_cd,meet_strt_tm,meet_stop_tm,meet_bldg_cd,meet_room_cd,instructors,requisites_logic
12163,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Daboussi, L.",
12164,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Dapretto, M.",
12165,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"de Biase, L.M.",
12166,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Deb, A.",
12167,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Deeds, E.J.",
12168,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Demer, L.L.",
12169,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Deng, S.X.",
12170,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Deters, K.D.",
12171,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Dipoppa, M.",
12172,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Divakaruni, A.S.",
12173,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Donlea, J.M.",
12174,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Eghbali, M.",
12175,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Frye, M.A.",
12176,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Ganz, T.",
12177,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Garfinkel, A.",
12178,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Ghosh, K.",
12179,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Glanzman, D.L.",
12180,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Gomez-Pinilla, F.",
12181,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Gonen, T.",
12182,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Graeber, T.G.",
12183,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Grinnell, A.D.",
12184,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Guo, M.",
12185,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Gwack, Y.",
12186,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Hallem, E.A.",
12187,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Harper, R.M.",
12188,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Hevener, A.L.",
12189,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Hong, W.",
12190,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Hsiai, T.",
12191,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Hsiao, E.Y.",
12192,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Huang, J.",
12193,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Huk, A.",
12194,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Ikotun, O.",
12195,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Jacobs, J.P.",
12196,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"John, V.",
12197,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Khakh, B.S.",
12198,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Leitch, D.B.",
12199,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Li, Z.",
12200,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Lusis, A.J.",
12201,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Marban, E.",
12202,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Masmanidis, S.",
12203,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Massaly, N.",
12204,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Mittelman, S.D.",
12205,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Nemeth, E.",
12206,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"O'Dell, T.J.",
12207,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Olcese, R.",
12208,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Ottolia, M.",
12209,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Packard, R.R.",
12210,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Papazian, D.M.",
12211,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Paul, K.N.",
12212,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Peng, C.",
12213,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Peng, Y.",
12214,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Phelps, P.E.",
12215,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Ping, P.",
12216,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Pisegna, J.R.",
12217,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Poe, G.R.",
12218,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Pyle, A.D.",
12219,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Quijada, P.J.",
12220,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Radu, R.",
12221,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Rao, D.S.",
12222,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Reddy, S.T.",
12223,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Reed, E.F.",
12224,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Reue, K.",
12225,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Ribas, A.",
12226,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Rowat, A.C.",
12227,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Sallam, T.I.",
12228,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Sampath, A.P.",
12229,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Schlinger, B.",
12230,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Schweizer, F.E.",
12231,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Shackelford, D.B.",
12232,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Shah, P.K.",
12233,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Shirihai, O.",
12234,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Shivkumar, K.",
12235,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,Rodrigues Sobreira,
12236,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Spencer, M.J.",
12237,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Spigelman, I.",
12238,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Sun, H.",
12239,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Tidball, J.G.",
12240,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Tontonoz, P.",
12241,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Umar, S.",
12242,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Vallim, T.A.",
12243,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Vaseghi, M.",
12244,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Villanueva, C.J.",
12245,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Vondriska, T.M.",
12246,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Walker, D.W.",
12247,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Weiss, S.",
12248,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"White, S.A.",
12249,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Denardo, L.A.",
12250,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Wollman, R.",
12251,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Xiao, X.",
12252,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Yang, X.",
12253,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Young, S.G.",
12254,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Zhang, C.",
12255,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Zhang, Y.",
12256,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Zheng, J.J.",
12257,MC&IP 597,"Molecular, Cellular, and Integrative Physiology 597",UNSCHED,12:00 am,12:00 am,,,"Zhou, H.",
12258,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Abderemane Ali, F.",
12259,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Abel, E.D.",
12260,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Abramson, J.S.",
12261,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Adhikari, A.",
12262,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Tarling, E.J.",
12263,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Ajijola, O.A.",
12264,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Akin, O.",
12265,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Ardell, J.L.",
12266,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Arnold, A.P.",
12267,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Bavi, N.",
12268,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Bertholet, A.M.",
12269,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Bouhaddou, M.",
12270,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Cahill, C.M.",
12271,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Cai, H.",
12272,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Cannon, S.C.",
12273,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Carmichael, S.T.",
12274,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Chandler, S.H.",
12275,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Colwell, C.S.",
12276,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Correa, S.",
12277,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Covarrubias, A.J.",
12278,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Crosbie, R.H.",
12279,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Daboussi, L.",
12280,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Dapretto, M.",
12281,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"de Biase, L.M.",
12282,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Deb, A.",
12283,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Deeds, E.J.",
12284,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Demer, L.L.",
12285,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Deng, S.X.",
12286,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Deters, K.D.",
12287,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Dipoppa, M.",
12288,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Divakaruni, A.S.",
12289,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Donlea, J.M.",
12290,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Eghbali, M.",
12291,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Frye, M.A.",
12292,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Ganz, T.",
12293,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Garfinkel, A.",
12294,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Ghosh, K.",
12295,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Glanzman, D.L.",
12296,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Gomez-Pinilla, F.",
12297,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Gonen, T.",
12298,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Graeber, T.G.",
12299,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Grinnell, A.D.",
12300,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Guo, M.",
12301,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Gwack, Y.",
12302,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Hallem, E.A.",
12303,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Harper, R.M.",
12304,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Hevener, A.L.",
12305,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Hong, W.",
12306,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Hsiai, T.",
12307,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Hsiao, E.Y.",
12308,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Huang, J.",
12309,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Huk, A.",
12310,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Ikotun, O.",
12311,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Iruela-Arispe, L.M",
12312,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Jacobs, J.P.",
12313,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"John, V.",
12314,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Khakh, B.S.",
12315,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Leitch, D.B.",
12316,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Li, Z.",
12317,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Lusis, A.J.",
12318,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Marban, E.",
12319,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Masmanidis, S.",
12320,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Massaly, N.",
12321,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Mittelman, S.D.",
12322,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Nemeth, E.",
12323,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"O'Dell, T.J.",
12324,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Olcese, R.",
12325,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Ottolia, M.",
12326,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Packard, R.R.",
12327,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Papazian, D.M.",
12328,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Paul, K.N.",
12329,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Peng, C.",
12330,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Peng, Y.",
12331,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Phelps, P.E.",
12332,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Ping, P.",
12333,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Pisegna, J.R.",
12334,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Poe, G.R.",
12335,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Pyle, A.D.",
12336,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Quijada, P.J.",
12337,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Radu, R.",
12338,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Rao, D.S.",
12339,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Reddy, S.T.",
12340,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Reed, E.F.",
12341,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Reue, K.",
12342,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Ribas, A.",
12343,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Rowat, A.C.",
12344,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Sallam, T.I.",
12345,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Sampath, A.P.",
12346,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Schlinger, B.",
12347,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Schweizer, F.E.",
12348,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Shackelford, D.B.",
12349,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Shah, P.K.",
12350,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Shirihai, O.",
12351,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Shivkumar, K.",
12352,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,Rodrigues Sobreira,
12353,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Spencer, M.J.",
12354,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Spigelman, I.",
12355,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Sun, H.",
12356,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Tidball, J.G.",
12357,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Tontonoz, P.",
12358,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Umar, S.",
12359,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Vallim, T.A.",
12360,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Vaseghi, M.",
12361,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Villanueva, C.J.",
12362,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Vondriska, T.M.",
12363,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Walker, D.W.",
12364,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Weiss, S.",
12365,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"White, S.A.",
12366,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Denardo, L.A.",
12367,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Wollman, R.",
12368,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Xiao, X.",
12369,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Yang, X.",
12370,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Young, S.G.",
12371,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Zhang, C.",
12372,MC&IP 599,"Molecular, Cellular, and Integrative Physiology 599",UNSCHED,12:00 am,12:00 am,,,"Zhang, Y.",
